AnnoS;AteneoCOD;AteneoNOME;ClasseNUMERO;CorsoNOME;SedeC;SedeP;Sesso;Lau
2021;6301;Napoli Federico II;LM-27;Ingegneria delle Telecomunicazioni;NAPOLI;63;F;7
2021;6301;Napoli Federico II;LM-25;Ingegneria dell'Automazione;NAPOLI;63;F;7
2021;6301;Napoli Federico II;L-07;Corso di Laurea in Ingegneria Gestionale dei Progetti e delle Infrastrutture;NAPOLI;63;M;7
2021;6301;Napoli Federico II;L-30;Corso di Laurea in Ottica e Optometria;NAPOLI;63;F;7
2021;6301;Napoli Federico II;L-29;Corso di Laurea in Controllo di Qualita;NAPOLI;63;F;7
2021;6301;Napoli Federico II;L-01;Archeologia e Storia delle Arti;NAPOLI;63;F;7
2021;6301;Napoli Federico II;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);NAPOLI;63;M;7
2021;6301;Napoli Federico II;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);NAPOLI;63;M;7
2021;6301;Napoli Federico II;L/SNT3;Tecniche di Neurofisiopatologia (Abilitante alla Professione Sanitaria di Tecnico di Neurofisiopatologia);NAPOLI;63;F;7
2021;7201;Bari;47/S;Medicina Veterinaria;BARI;72;F;7
2021;7201;Bari;LM-54;Scienze Chimiche;BARI;72;F;7
2021;7201;Bari;LM-49;Progettazione e Management dei Sistemi Turistici e Culturali;BARI;72;M;7
2021;7201;Bari;LM-52;Relazioni Internazionali;BARI;72;M;7
2021;7201;Bari;LM-07;Biotecnologie per la Qualità e la Sicurezza dell'Alimentazione;BARI;72;F;7
2021;7201;Bari;LM/SNT1;Scienze Infermieristiche e Ostetriche;BARI;72;F;7
2021;7201;Bari;L-31;Informatica e Tecnologie per la Produzione del Software;BARI;72;F;7
2021;7501;Salento;L-08;Ingegneria dell'Informazione;LECCE;75;F;7
2021;7501;Salento;L-30;Ottica e Optometria;LECCE;75;M;7
2021;7501;Salento;L-19;Educatore Socio-Culturale;LECCE;75;M;7
2021;7501;Salento;L-12;Scienza e Tecnica della Mediazione Linguistica;LECCE;75;M;7
2021;7501;Salento;LM-59;Comunicazione Pubblica, Economica e Istituzionale;LECCE;75;M;7
2021;7202;Bari Politecnico;L-08;Ingegneria Elettronica e delle Telecomunicazioni;BARI;72;F;7
2021;7202;Bari Politecnico;LM-25;Automation Engineering;BARI;72;F;7
2021;7202;Bari Politecnico;LM-32;Ingegneria Informatica;BARI;72;M;7
2021;7201;Bari;LM-89;Storia dell'Arte;BARI;72;M;7
2021;7201;Bari;LM-79;Scienze Geologiche e Geofisiche;BARI;72;M;7
2021;7201;Bari;LM-74;Scienze Geologiche e Geofisiche;BARI;72;M;7
2021;6601;L'Aquila;LM-46;Odontoiatria e Protesi Dentaria;L'AQUILA;66;F;7
2021;6601;L'Aquila;LM-09;Biotecnologie Molecolari e Cellulari;L'AQUILA;66;M;7
2021;6601;L'Aquila;LM-22;Ingegneria Chimica;L'AQUILA;66;F;7
2021;6601;L'Aquila;LM/SNT3;Scienze delle Professioni Sanitarie Tecniche Assistenziali;L'AQUILA;66;F;7
2021;6601;L'Aquila;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);L'AQUILA;66;F;7
2021;6601;L'Aquila;L-12;Lingue e Mediazione Culturale;L'AQUILA;66;F;7
2021;6901;Chieti e Pescara;34;Corso di Laurea in Scienze Psicologiche;CHIETI;69;F;7
2021;6901;Chieti e Pescara;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);PESCARA;68;M;7
2021;6701;Teramo;L-26;Viticoltura ed Enologia;MOSCIANO SANT'ANGELO;67;M;7
2021;6901;Chieti e Pescara;LM-37;Lingue, Letterature e Culture Moderne;PESCARA;68;M;7
2021;7001;Molise;L-25;Scienze e Tecnologie Agrarie e Forestali;CAMPOBASSO;70;F;7
2021;7101;Foggia;46/S;Medicina e Chirurgia;FOGGIA;71;F;7
2021;7101;Foggia;L-01;Lettere e Beni Culturali;FOGGIA;71;F;7
2021;7101;Foggia;L-09;Ingegneria dei Sistemi Logistici per l' Agro-Alimentare;FOGGIA;71;F;7
2021;7101;Foggia;LM-56;Banca, Finanza e Mercati;FOGGIA;71;M;7
2021;3701;Bologna;LM-76;Innovation And Organization Of Culture And The Arts;BOLOGNA;37;M;7
2021;3701;Bologna;LM-80;Geografia e Processi Territoriali;BOLOGNA;37;F;7
2021;3701;Bologna;LM-50;Progettazione e Gestione dell'Intervento Educativo Nel Disagio Sociale;BOLOGNA;37;M;7
2021;3701;Bologna;LM-43;Digital Humanities And Digital Knowledge;BOLOGNA;37;M;7
2021;3701;Bologna;LM-51;Psicologia Cognitiva Applicata;BOLOGNA;37;M;7
2021;3701;Bologna;LM-85;Pedagogia;BOLOGNA;37;M;7
2021;3801;Ferrara;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);PIEVE DI CENTO;37;M;7
2021;3701;Bologna;LM-32;Ingegneria e Scienze Informatiche;CESENA;40;F;7
2021;3701;Bologna;LM-22;Offshore Engineering;RAVENNA;39;M;7
2021;3701;Bologna;LM-17;Fisica del Sistema Terra;BOLOGNA;37;F;7
2021;3701;Bologna;LM-09;Biotecnologie Animali;OZZANO DELL'EMILIA;37;M;7
2021;3701;Bologna;LM/SC-GIUR;Legal Studies;BOLOGNA;37;F;7
2021;3701;Bologna;L-09;Ingegneria dell'Energia Elettrica;BOLOGNA;37;F;7
2021;3701;Bologna;L-14;Giurista d'Impresa e delle Amministrazioni Pubbliche;RAVENNA;39;M;7
2021;3701;Bologna;L-27;Chimica e Tecnologie per l'Ambiente e per i Materiali;FAENZA;39;F;7
2021;3401;Parma;L-07;Ingegneria Civile e Ambientale;PARMA;34;F;7
2021;3401;Parma;L-08;Ingegneria dei Sistemi Informativi;PARMA;34;M;7
2021;3201;Trieste;LM-53;Ingegneria di Processo e dei Materiali;TRIESTE;32;M;7
2021;3201;Trieste;LM-81;Diplomazia e Cooperazione Internazionale;GORIZIA;31;F;7
2021;3401;Parma;LM-86;Produzioni Animali Innovative e Sostenibili;PARMA;34;F;7
2021;3401;Parma;LM/SNT1;Scienze Infermieristiche e Ostetriche;PARMA;34;M;7
2021;3401;Parma;LM-40;Matematica;PARMA;34;M;7
2021;3401;Parma;LM-33;Ingegneria Meccanica;PARMA;34;F;7
2021;3401;Parma;LM-33;Ingegneria degli Impianti e delle Macchine dell'Industria Alimentare;PARMA;34;F;7
2021;3601;Modena e Reggio Emilia;LM-56;Economia e Politiche Pubbliche;MODENA;36;F;7
2021;3601;Modena e Reggio Emilia;LM-74;Scienze e Tecnologie Geologiche;MODENA;36;M;7
2021;3601;Modena e Reggio Emilia;LM-84;Antropologia e Storia del Mondo Contemporaneo;MODENA;36;F;7
2021;3701;Bologna;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);BOLOGNA;37;M;7
2021;3701;Bologna;46/S;Medicina e Chirurgia;BOLOGNA;37;M;7
2021;3601;Modena e Reggio Emilia;L-25;Scienze e Tecnologie Agrarie e degli Alimenti;REGGIO NELL'EMILIA;35;F;7
2021;3601;Modena e Reggio Emilia;L/SNT3;Tecniche di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare (Abilitante alla Professione Sanitaria di Tecnico di Fisiopatologia Cardiocircolatoria e Perfusione Cardiovascolare);MODENA;36;F;7
2021;4801;Firenze;L-23;Ingegneria Edile;FIRENZE;48;M;7
2021;4801;Firenze;LM-32;Ingegneria Informatica;FIRENZE;48;F;7
2021;4801;Firenze;LM-92;Teorie della Comunicazione;FIRENZE;48;M;7
2021;5001;Pisa;LM-06;Biologia Marina;PISA;50;M;7
2021;5001;Pisa;LM-06;Biologia Applicata alla Biomedicina;PISA;50;M;7
2021;5001;Pisa;LM/DS;Scienze Marittime e Navali;LIVORNO;49;F;7
2021;5001;Pisa;LM-18;Informatica e Networking;PISA;50;M;7
2021;5001;Pisa;LM-06;Biologia Molecolare e Cellulare;PISA;50;M;7
2021;5001;Pisa;LM-06;Neuroscienze;PISA;50;F;7
2021;5001;Pisa;LM-30;Ingegneria Energetica;PISA;50;F;7
2021;5001;Pisa;LM-24;Ingegneria Strutturale e Edile;PISA;50;F;7
2021;5001;Pisa;LM-32;Artificial Intelligence And Data Engineering;PISA;50;M;7
2021;5001;Pisa;L/SNT2;Podologia (Abilitante alla Professione Sanitaria di Podologo);PISA;50;M;7
2021;5001;Pisa;46/S;Medicina e Chirurgia;PISA;50;F;7
2021;4302;Camerino;LM-40;Matematica e Applicazioni - Mathematics And Applications;CAMERINO;43;M;7
2021;4302;Camerino;L-34;Scienze Geologiche Naturali e Ambientali - Geological, Natural And Environmental Sciences;CAMERINO;43;M;7
2021;4201;Marche;LM-46;Odontoiatria e Protesi Dentaria;ANCONA;42;F;7
2021;4201;Marche;LM-73;Scienze Forestali, dei Suoli e del Paesaggio;ANCONA;42;M;7
2021;4201;Marche;LM-75;Rischio Ambientale e Protezione Civile;ANCONA;42;F;7
2021;4301;Macerata;LM-89;Management dei Beni Culturali;MACERATA;43;M;7
2021;4302;Camerino;L-27;Chimica;CAMERINO;43;F;7
2021;3801;Ferrara;LM/SNT1;Scienze Infermieristiche e Ostetriche;FERRARA;38;M;7
2021;3801;Ferrara;LM-12;Innovation Design;FERRARA;38;M;7
2021;3801;Ferrara;LM-46;Odontoiatria e Protesi Dentaria;FERRARA;38;F;7
2021;4101;Urbino;LM-62;Politica Societa' Economia Internazionali;URBINO;41;F;7
2021;4201;Marche;L/SNT3;Tecniche di Laboratorio Biomedico (Abilitante alla Professione Sanitaria di Tecnico di Laboratorio Biomedico);ANCONA;42;F;7
2021;4201;Marche;L-32;Scienze Ambientali e Protezione Civile;ANCONA;42;F;7
2021;6001;Cassino;L-14;Servizi Giuridici per le Organizzazioni Pubbliche e dello Sport;CASSINO;60;F;7
2021;6001;Cassino;L-14;Servizi Giuridici per le Organizzazioni Pubbliche e dello Sport;CASSINO;60;M;7
2021;5818;Roma Saint Camillus;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);ROMA;58;M;7
2021;6201;Sannio;L-09;Ingegneria Energetica;BENEVENTO;62;F;7
2021;6001;Cassino;LM-35;Ingegneria dell'Ambiente e del Territorio;CASSINO;60;F;7
2021;5813;Roma UNINETTUNO - telematica;L-20;Comunicazione, Media e Pubblicita;ROMA;58;M;7
2021;5813;Roma UNINETTUNO - telematica;LMG/01;Giurisprudenza;ROMA;58;F;7
2021;5814;Roma  Mercatorum - telematica;L-15;Scienze del Turismo;ROMA;58;M;7
2021;5814;Roma  Mercatorum - telematica;LM-31;INGEGNERIA GESTIONALE;ROMA;58;F;7
2021;5817;Roma Link Campus;L-36;Scienze della Politica e dei Rapporti Internazionali;ROMA;58;M;7
2021;5817;Roma Link Campus;L-03;Media And Performing Arts - Comunicazione e Dams;ROMA;58;F;7
2021;5812;Roma Europea;LMG/01;Giurisprudenza;ROMA;58;M;7
2021;5810;Roma Marconi - telematica;L-21;Scienze Geo-Cartografiche, Estimative ed Edilizie;ROMA;58;M;7
2021;5810;Roma Marconi - telematica;L-25;Scienze e Tecnologie Agrarie;ROMA;58;M;7
2021;5810;Roma Marconi - telematica;LM-85;Pedagogia;ROMA;58;M;7
2021;5810;Roma Marconi - telematica;LM-30;Ingegneria Energetica e Nucleare;ROMA;58;M;7
2021;5809;Roma UNINT;L-18;Economia e Management d'Impresa;ROMA;58;M;7
2021;5807;Roma Tre;LM-85;Scienze Pedagogiche e Scienze dell'Educazione degli Adulti e della Formazione Continua;ROMA;58;M;7
2021;5807;Roma Tre;LM-92;Scienze Cognitive della Comunicazione e dell'Azione;ROMA;58;M;7
2021;5807;Roma Tre;LM-17;Fisica;ROMA;58;M;7
2021;5807;Roma Tre;LM-37;Lingue e Letterature per la Didattica e la Traduzione;ROMA;58;F;7
2021;5807;Roma Tre;LM-40;Matematica;ROMA;58;M;7
2021;5807;Roma Tre;L-39;Servizio Sociale e Sociologia;ROMA;58;M;7
2021;5807;Roma Tre;LM-04;Architettura - Progettazione Urbana;ROMA;58;M;7
2021;5807;Roma Tre;L-40;Servizio Sociale e Sociologia;ROMA;58;M;7
2021;5807;Roma Tre;LM-06;Biodiversità e Gestione degli Ecosistemi;ROMA;58;M;7
2021;5807;Roma Tre;L-30;Fisica;ROMA;58;F;7
2021;5802;Roma Tor Vergata;L/SNT1;Infermieristica Pediatrica (Abilitante alla Professione Sanitaria di Infermiere Pediatrico);ROMA;58;F;7
2021;5802;Roma Tor Vergata;L/SNT2;Terapia della Neuro e Psicomotricità dell'Età Evolutiva (Abilitante alla Professione Sanitaria di Terapista della Neuro e Psicomotricità dell'Età Evolutiva);ROMA;58;M;7
2021;5802;Roma Tor Vergata;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);ROMA;58;M;7
2021;5802;Roma Tor Vergata;L-19;Scienze dell'Educazione e della Formazione;ROMA;58;M;7
2021;5801;Roma La Sapienza;LM-74;Geologia di Esplorazione;ROMA;58;F;7
2021;5801;Roma La Sapienza;LM-62;Scienze della Politica;ROMA;58;F;7
2021;5801;Roma La Sapienza;LM-80;Gestione e Valorizzazione del Territorio;ROMA;58;F;7
2021;5802;Roma Tor Vergata;LM-33;Ingegneria Meccanica;ROMA;58;F;7
2021;5802;Roma Tor Vergata;LM-29;Mechatronics Engineering;ROMA;58;F;7
2021;5802;Roma Tor Vergata;LM-68;Scienze e Tecniche dello Sport;ROMA;58;F;7
2021;5802;Roma Tor Vergata;LM-24;Ingegneria e Tecniche del Costruire;ROMA;58;F;7
2021;5801;Roma La Sapienza;L-08;Ingegneria dell'Informazione;LATINA;59;F;7
2021;5801;Roma La Sapienza;L-09;Ingegneria della Sicurezza;ROMA;58;M;7
2021;5801;Roma La Sapienza;L-19;Scienze dell'Educazione e della Formazione;ROMA;58;M;7
2021;5801;Roma La Sapienza;L-39;Scienze e Tecniche del Servizio Sociale;ROMA;58;M;7
2021;5801;Roma La Sapienza;L-39;Servizio Sociale;ROMA;58;F;7
2021;5801;Roma La Sapienza;LM-36;Lingue e Civilta Orientali;ROMA;58;F;7
2021;5801;Roma La Sapienza;LM-12;Design, Comunicazione Visiva e Multimediale;ROMA;58;M;7
2021;5801;Roma La Sapienza;L/SNT3;Tecniche Ortopediche (Abilitante alla Professione Sanitaria di Tecnico Ortopedico);LATINA;59;M;7
2021;5801;Roma La Sapienza;L/SNT3;Tecniche Audioprotesiche (Abilitante alla Professione Sanitaria di Audioprotesista);ROMA;58;M;7
2021;5801;Roma La Sapienza;L/SNT3;Igiene Dentale (Abilitante alla Professione Sanitaria di Igienista Dentale);ROMA;58;M;7
2021;5801;Roma La Sapienza;L/SNT2;Fisioterapia (Abilitante alla Professione Sanitaria di Fisioterapista);BRACCIANO;58;M;7
2021;5601;Tuscia;LM-91;Informazione Digitale;VITERBO;56;F;7
2021;5601;Tuscia;LM-73;Scienze Forestali e Ambientali;VITERBO;56;M;7
2021;5601;Tuscia;LM-37;Lingue e Culture per la Comunicazione Internazionale;VITERBO;56;M;7
2021;5601;Tuscia;L-25;Scienze delle Foreste e della Natura;VITERBO;56;M;7
2021;5001;Pisa;LM-89;Storia e Forme delle Arti Visive, dello Spettacolo e dei Nuovi Media;PISA;50;M;7
2021;5201;Siena;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);SIENA;52;M;7
2021;5201;Siena;LM-01;Antropologia e Linguaggi dell'Immagine;SIENA;52;M;7
2021;5201;Siena;L-32;Scienze Ambientali e Naturali;SIENA;52;M;7
2021;5201;Siena;LM-84;Storia e Filosofia;SIENA;52;F;7
2021;5201;Siena;LM-39;Language And Mind: Linguistics And Cognitive Studies - Mente e Linguaggio: Linguistica e Studi Cognitivi;SIENA;52;M;7
2021;5401;Perugia;L-05;Filosofia e Scienze e Tecniche Psicologiche;PERUGIA;54;M;7
2021;5401;Perugia;LM-35;Ingegneria per l'Ambiente e il Territorio;PERUGIA;54;F;7
2021;5401;Perugia;LM-37;Lingue, Letterature Comparate e Traduzione Interculturale;PERUGIA;54;M;7
2021;5401;Perugia;LM-61;Scienze della Alimentazione e della Nutrizione Umana;PERUGIA;54;M;7
2021;5401;Perugia;LM-52;Relazioni Internazionali;PERUGIA;54;M;7
2021;5401;Perugia;LM-51;Valutazione del Funzionamento Individuale in Psicologia Clinica e della Salute;PERUGIA;54;M;7
2021;5401;Perugia;LM-83;Finanza e Metodi Quantitativi per l'Economia;PERUGIA;54;F;7
2021;5401;Perugia;LM-63;Scienze della Politica e dell'Amministrazione;PERUGIA;54;F;7
2021;5403;Perugia Stranieri;LM-52;Relazioni Internazionali e Cooperazione allo Sviluppo;PERUGIA;54;M;7
2021;5403;Perugia Stranieri;LM-92;Comunicazione Pubblicitaria, Storytelling e Cultura d'Immagine;PERUGIA;54;M;7
2021;5401;Perugia;LM-86;Scienze Zootecniche;PERUGIA;54;M;7
2021;5601;Tuscia;15;Scienze Organizzative e Gestionali;VITERBO;56;M;7
2020;6301;Napoli Federico II;LM-25;Ingegneria dell'Automazione;NAPOLI;63;F;7
2020;6301;Napoli Federico II;LM-21;Industrial Bioengineering;NAPOLI;63;M;7
2020;6301;Napoli Federico II;LM-37;Lingue e Letterature Moderne Europee;NAPOLI;63;M;7
2020;6301;Napoli Federico II;LM-42;Corso di Laurea Magistrale in Medicina Veterinaria;NAPOLI;63;M;7
2020;6301;Napoli Federico II;LM-06;Biologia ed Ecologia dell' Ambiente Marino ed Uso Sostenibile delle Sue Risorse;NAPOLI;63;F;7
2020;6301;Napoli Federico II;LM/SNT4;Scienze delle Professioni Sanitarie della Prevenzione;NAPOLI;63;F;7
2020;6301;Napoli Federico II;L-40;Corso di Laurea in Culture Digitali e della Comunicazione;NAPOLI;63;M;7
2020;6301;Napoli Federico II;LM-53;Ingegneria dei Materiali;NAPOLI;63;F;7
2020;6301;Napoli Federico II;LM-88;Politiche Sociali e del Territorio;NAPOLI;63;M;7
2020;6302;Napoli Parthenope;LM-27;Ingegneria della Sicurezza dei Dati e delle Comunicazioni;NAPOLI;63;M;7
2020;6301;Napoli Federico II;L-02;Corso di Laurea in Biotecnologie Biomolecolari e Industriali;NAPOLI;63;F;7
2020;6301;Napoli Federico II;L-07;Ingegneria Civile;NAPOLI;63;F;7
2020;6301;Napoli Federico II;L-23;Corso di Laurea in Ingegneria Edile;NAPOLI;63;M;7
2020;5807;Roma Tre;LM-84;Storia e Societa;ROMA;58;M;7
2020;5807;Roma Tre;LM-77;Finanza e Impresa;ROMA;58;M;7
2020;5810;Roma Marconi - telematica;L-08;Ingegneria Informatica;ROMA;58;F;7
2020;5807;Roma Tre;L-34;Scienze Geologiche;ROMA;58;M;7
2020;5807;Roma Tre;L-30;Ottica e Optometria;ROMA;58;M;7
2020;5807;Roma Tre;L-30;Fisica;ROMA;58;F;7
2020;5807;Roma Tre;L-19;Scienze dell'Educazione per Educatori e Formatori;ROMA;58;F;7
2020;5807;Roma Tre;L-19;Educatore Professionale di Comunita;ROMA;58;M;7
2020;5807;Roma Tre;LM-21;Bioingegneria;ROMA;58;F;7
2020;5807;Roma Tre;LM-04;Architettura - Progettazione Urbana;ROMA;58;M;7
2020;5807;Roma Tre;LM-29;Ingegneria Elettronica per l'Industria e l'Innovazione;ROMA;58;M;7
2020;5817;Roma Link Campus;L-20;Innovative Technologies For Digital Communication;ROMA;58;F;7
2020;5816;Roma San Raffaele - telematica;L-16;Scienza dell'Amministrazione e dell'Organizzazione;ROMA;58;F;7
2020;5817;Roma Link Campus;L-03;Media And Performing Arts - Comunicazione e Dams;ROMA;58;M;7
2020;5815;Roma UNICUSANO - telematica;LM-23;Ingegneria Civile;ROMA;58;M;7
2020;5815;Roma UNICUSANO - telematica;L-07;Ingegneria Civile;ROMA;58;F;7
2020;5812;Roma Europea;LM-51;Psicologia;ROMA;58;M;7
2020;5813;Roma UNINETTUNO - telematica;L-14;Diritto dell'Impresa, del Lavoro e delle Nuove Tecnologie;ROMA;58;F;7
2020;5812;Roma Europea;LMG/01;Giurisprudenza;ROMA;58;M;7
2020;5813;Roma UNINETTUNO - telematica;LMG/01;Giurisprudenza;ROMA;58;F;7
2020;5813;Roma UNINETTUNO - telematica;L-20;Comunicazione, Media e Pubblicità;ROMA;58;M;7
2020;6201;Sannio;L-09;Ingegneria Energetica;BENEVENTO;62;F;7
2020;6001;Cassino;LM-77;Economia e Diritto d'Impresa;FROSINONE;60;M;7
2020;6001;Cassino;L-19;Scienze dell'Educazione e della Formazione;CASSINO;60;M;7
2020;6001;Cassino;99999;Giurisprudenza;CASSINO;60;F;7
2020;6501;Salerno;LM-37;Lingue e Letterature Moderne;FISCIANO;65;M;7
2020;6501;Salerno;L-19;Scienze dell'Educazione;FISCIANO;65;M;7
2020;6501;Salerno;L-01;Beni Culturali;FISCIANO;65;F;7
2020;6501;Salerno;18-bis;Scienze della Formazione Primaria;FISCIANO;65;F;7
2020;6306;Napoli Vanvitelli;LM-15;Filologia Classica e Moderna;SANTA MARIA CAPUA VETERE;61;F;7
2020;6306;Napoli Vanvitelli;L-23;Scienze e Tecniche dell'Edilizia;AVERSA;61;F;7
2020;6306;Napoli Vanvitelli;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);NAPOLI;63;M;7
2020;6306;Napoli Vanvitelli;L-01;Conservazione dei Beni Culturali;SANTA MARIA CAPUA VETERE;61;M;7
2020;6306;Napoli Vanvitelli;14/S;Corso di Laurea Specialistica in Farmacia;CASERTA;61;F;7
2020;6306;Napoli Vanvitelli;99999;Giurisprudenza;SANTA MARIA CAPUA VETERE;61;F;7
2020;6302;Napoli Parthenope;LM-72;Scienze e Tecnologie della Navigazione;NAPOLI;63;F;7
2020;6303;Napoli L'Orientale;LM-37;Lingue e Letterature Europee e Americane;NAPOLI;63;M;7
2020;6304;Napoli Benincasa;L-39;Scienze del Servizio Sociale;SALERNO;65;F;7
2020;6701;Teramo;L-03;Discipline delle Arti, della Musica e dello Spettacolo;TERAMO;67;M;7
2020;6601;L'Aquila;LM-89;Beni Culturali;L'AQUILA;66;F;7
2020;6701;Teramo;LMG/01;Giurisprudenza;AVEZZANO;66;M;7
2020;6601;L'Aquila;L-31;Informatica;L'AQUILA;66;F;7
2020;6601;L'Aquila;LM/SNT4;Scienze delle Professioni Sanitarie della Prevenzione;L'AQUILA;66;F;7
2020;6601;L'Aquila;LM/SNT2;Scienze Riabilitative delle Professioni Sanitarie;L'AQUILA;66;M;7
2020;6601;L'Aquila;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);L'AQUILA;66;M;7
2020;6601;L'Aquila;L-05;Filosofia e Teoria dei Processi Comunicativi;L'AQUILA;66;F;7
2020;6901;Chieti e Pescara;LM-61;Scienze dell'Alimentazione e Salute;CHIETI;69;M;7
2020;6901;Chieti e Pescara;L-39;Servizio Sociale;CHIETI;69;M;7
2020;6901;Chieti e Pescara;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);CHIETI;69;F;7
2020;6901;Chieti e Pescara;L/SNT4;Tecniche della Prevenzione nell'Ambiente e nei Luoghi di Lavoro (Abilitante alla Professione Sanitaria di Tecnico della Prevenzione nell'Ambiente e nei Luoghi di Lavoro);CHIETI;69;M;7
2020;7001;Molise;L/SNT3;Dietistica (Abilitante alla Professione Sanitaria di Dietista);CAMPOBASSO;70;F;7
2020;6901;Chieti e Pescara;LM-51;Psicologia;CHIETI;69;M;7
2020;6901;Chieti e Pescara;LM-78;Scienze Filosofiche;CHIETI;69;F;7
2020;7001;Molise;LM/SNT4;Scienze delle Professioni Sanitarie della Prevenzione;CAMPOBASSO;70;F;7
2020;7001;Molise;LM-89;Letteratura e Storia dell'Arte;CAMPOBASSO;70;F;7
2020;7101;Foggia;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);LAGONEGRO;76;M;7
2020;7101;Foggia;L/SNT1;Infermieristica (Abilitante alla Professione Sanitaria di Infermiere);MATERA;77;M;7
2020;8201;Palermo;LM-82;Scienze Statistiche;PALERMO;82;M;7
2020;8201;Palermo;LM-53;Ingegneria dei Materiali;PALERMO;82;M;7
2020;8201;Palermo;LM-39;Lingue e Letterature: Interculturalità e Didattica;PALERMO;82;F;7
2020;8201;Palermo;LM-47;Management dello Sport e delle Attività Motorie;PALERMO;82;F;7
2020;8201;Palermo;LM-06;Biologia Marina;PALERMO;82;F;7
2020;8201;Palermo;LM-14;Filologia Moderna e Italianistica;PALERMO;82;M;7
2020;8201;Palermo;LM-18;Informatica;PALERMO;82;M;7
2020;8201;Palermo;LM-15;Scienze dell'Antichita;PALERMO;82;F;7
2020;8301;Messina;L/SNT2;Logopedia (Abilitante alla Professione Sanitaria di Logopedista);MESSINA;83;F;7
2020;8301;Messina;L-05;Filosofia;MESSINA;83;M;7
2020;8201;Palermo;LMR/02;Conservazione e Restauro dei Beni Culturali (Abilitante Ai Sensi del D.Lgs N.42/2004);PALERMO;82;F;7
2020;8301;Messina;99999;Giurisprudenza;MESSINA;83;F;7
2020;8201;Palermo;L-11;Lingue e Letterature Moderne e Mediazione Linguistica - Italiano Come Lingua Seconda;PALERMO;82;F;7
2020;8201;Palermo;L-14;Consulente Giuridico D’Impresa;TRAPANI;81;M;7
2020;8201;Palermo;L-14;Consulente Giuridico D?Impresa;TRAPANI;81;F;7
2020;8201;Palermo;LM-06;Biodiversita' e Biologia Ambientale;PALERMO;82;M;7
2020;8201;Palermo;L-25;Scienze Forestali ed Ambientali;PALERMO;82;F;7
2020;8001;Reggio Calabria;L-25;Scienze Forestali e Ambientali;REGGIO DI CALABRIA;80;M;7
2020;8201;Palermo;L/SNT3;Tecniche di Radiologia Medica, per Immagini e Radioterapia (Abilitante alla Professione Sanitaria di Tecnico di Radiologia Medica);PALERMO;82;F;7
2020;8201;Palermo;L/SNT2;Tecnica della Riabilitazione Psichiatrica (Abilitante alla Professione Sanitaria di Tecnico della Riabilitazione Psichiatrica);PALERMO;82;F;7
